periodo,banco,tipo_credito,creditos_miles,fecha
2025-12,ICBC,Descuentos,161.5,2025-12-01
2025-12,Bank of China,Descuentos,0.0,2025-12-01
2025-12,BCI,Descuentos,0.0,2025-12-01
2025-12,Compartamos,Descuentos,0.0,2025-12-01
2025-12,Santander,Descuentos,0.0,2025-12-01
2025-12,BBVA,Préstamos,11592752.04,2025-12-01
2025-12,Compartamos,Préstamos,33882.3,2025-12-01
2025-12,BCP,Préstamos,29740222.8,2025-12-01
2025-12,Pichincha,Préstamos,450600.39,2025-12-01
2025-12,BanBif,Préstamos,2782497.91,2025-12-01
2025-12,Scotiabank,Préstamos,10651341.46,2025-12-01
2025-12,Citibank,Préstamos,50000.0,2025-12-01
2025-12,Interbank,Préstamos,9857913.88,2025-12-01
2025-12,Mibanco,Préstamos,0.0,2025-12-01
2025-12,GNB,Préstamos,888149.73,2025-12-01
2025-12,Falabella,Préstamos,0.0,2025-12-01
2025-12,Santander,Préstamos,2730679.57,2025-12-01
2025-12,Ripley,Préstamos,0.0,2025-12-01
2025-12,Alfin Banco,Préstamos,122132.35,2025-12-01
2025-12,ICBC,Préstamos,730184.47,2025-12-01
2025-12,Bank of China,Préstamos,119130.44,2025-12-01
2025-12,BCI,Préstamos,1939611.71,2025-12-01
2025-12,Compartamos,Préstamos,0.0,2025-12-01
2025-12,Santander,Préstamos,0.0,2025-12-01
2025-12,BBVA,Factoring,152569.68,2025-12-01
2025-12,Compartamos,Factoring,0.0,2025-12-01
2025-12,BCP,Factoring,0.0,2025-12-01
2025-12,Pichincha,Factoring,0.0,2025-12-01
2025-12,BanBif,Factoring,348072.77,2025-12-01
2025-12,Scotiabank,Factoring,1143290.17,2025-12-01
2025-12,Citibank,Factoring,464476.21,2025-12-01
2025-12,Interbank,Factoring,1179297.67,2025-12-01
2025-12,Mibanco,Factoring,0.0,2025-12-01
2025-12,GNB,Factoring,0.0,2025-12-01
2025-12,Falabella,Factoring,0.0,2025-12-01
2025-12,Santander,Factoring,386831.82,2025-12-01
2025-12,Ripley,Factoring,0.0,2025-12-01
2025-12,Alfin Banco,Factoring,0.0,2025-12-01
2025-12,ICBC,Factoring,0.0,2025-12-01
2025-12,Bank of China,Factoring,0.0,2025-12-01
2025-12,BCI,Factoring,0.0,2025-12-01
2025-12,Compartamos,Factoring,0.0,2025-12-01
2025-12,Santander,Factoring,0.0,2025-12-01
2025-12,BBVA,Arrendamiento financiero y Lease-back,1155451.66,2025-12-01
2025-12,Compartamos,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,BCP,Arrendamiento financiero y Lease-back,3550332.62,2025-12-01
2025-12,Pichincha,Arrendamiento financiero y Lease-back,528.68,2025-12-01
2025-12,BanBif,Arrendamiento financiero y Lease-back,446328.61,2025-12-01
2025-12,Scotiabank,Arrendamiento financiero y Lease-back,1336232.56,2025-12-01
2025-12,Citibank,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,Interbank,Arrendamiento financiero y Lease-back,1342586.85,2025-12-01
2025-12,Mibanco,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,GNB,Arrendamiento financiero y Lease-back,24644.84,2025-12-01
2025-12,Falabella,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,Santander,Arrendamiento financiero y Lease-back,130948.32,2025-12-01
2025-12,Ripley,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,Alfin Banco,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,ICBC,Arrendamiento financiero y Lease-back,39027.29,2025-12-01
2025-12,Bank of China,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,BCI,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,Compartamos,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,Santander,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,BBVA,Comercio exterior,2740647.77,2025-12-01
2025-12,Compartamos,Comercio exterior,18094.0,2025-12-01
2025-12,BCP,Comercio exterior,2776031.19,2025-12-01
2025-12,Pichincha,Comercio exterior,503710.26,2025-12-01
2025-12,BanBif,Comercio exterior,1262112.09,2025-12-01
2025-12,Scotiabank,Comercio exterior,1538581.52,2025-12-01
2025-12,Citibank,Comercio exterior,54890.26,2025-12-01
2025-12,Interbank,Comercio exterior,1609252.94,2025-12-01
2025-12,Mibanco,Comercio exterior,0.0,2025-12-01
2025-12,GNB,Comercio exterior,307734.83,2025-12-01
2025-12,Falabella,Comercio exterior,0.0,2025-12-01
2025-12,Santander,Comercio exterior,255452.72,2025-12-01
2025-12,Ripley,Comercio exterior,0.0,2025-12-01
2025-12,Alfin Banco,Comercio exterior,0.0,2025-12-01
2025-12,ICBC,Comercio exterior,169461.57,2025-12-01
2025-12,Bank of China,Comercio exterior,0.0,2025-12-01
2025-12,BCI,Comercio exterior,150537.37,2025-12-01
2025-12,Compartamos,Comercio exterior,0.0,2025-12-01
2025-12,Santander,Comercio exterior,0.0,2025-12-01
2025-12,BBVA,Otros créditos corporativo,5393103.96,2025-12-01
2025-12,Compartamos,Otros créditos corporativo,0.0,2025-12-01
2025-12,BCP,Otros créditos corporativo,4496453.76,2025-12-01
2025-12,Pichincha,Otros créditos corporativo,576895.34,2025-12-01
2025-12,BanBif,Otros créditos corporativo,62105.25,2025-12-01
2025-12,Scotiabank,Otros créditos corporativo,67.87,2025-12-01
2025-12,Citibank,Otros créditos corporativo,25839.18,2025-12-01
2025-12,Interbank,Otros créditos corporativo,427131.88,2025-12-01
2025-12,Mibanco,Otros créditos corporativo,0.0,2025-12-01
2025-12,GNB,Otros créditos corporativo,847.47,2025-12-01
2025-12,Falabella,Otros créditos corporativo,0.0,2025-12-01
2025-12,Santander,Otros créditos corporativo,440704.52,2025-12-01
2025-12,Ripley,Otros créditos corporativo,0.0,2025-12-01
2025-12,Alfin Banco,Otros créditos corporativo,0.0,2025-12-01
2025-12,ICBC,Otros créditos corporativo,16619.11,2025-12-01
2025-12,Bank of China,Otros créditos corporativo,0.0,2025-12-01
2025-12,BCI,Otros créditos corporativo,284154.66,2025-12-01
2025-12,Compartamos,Otros créditos corporativo,0.0,2025-12-01
2025-12,Santander,Otros créditos corporativo,0.0,2025-12-01
2025-12,BBVA,Créditos a grandes empresas,11210267.22,2025-12-01
2025-12,Compartamos,Créditos a grandes empresas,91589.61,2025-12-01
2025-12,BCP,Créditos a grandes empresas,12764922.3,2025-12-01
2025-12,Pichincha,Créditos a grandes empresas,561226.2,2025-12-01
2025-12,BanBif,Créditos a grandes empresas,2082504.15,2025-12-01
2025-12,Scotiabank,Créditos a grandes empresas,3732096.31,2025-12-01
2025-12,Citibank,Créditos a grandes empresas,362871.56,2025-12-01
2025-12,Interbank,Créditos a grandes empresas,3913147.2,2025-12-01
2025-12,Mibanco,Créditos a grandes empresas,0.0,2025-12-01
2025-12,GNB,Créditos a grandes empresas,457644.41,2025-12-01
2025-12,Falabella,Créditos a grandes empresas,0.0,2025-12-01
2025-12,Santander,Créditos a grandes empresas,1612259.56,2025-12-01
2025-12,Ripley,Créditos a grandes empresas,0.0,2025-12-01
2025-12,Alfin Banco,Créditos a grandes empresas,106135.01,2025-12-01
2025-12,ICBC,Créditos a grandes empresas,110761.02,2025-12-01
2025-12,Bank of China,Créditos a grandes empresas,0.0,2025-12-01
2025-12,BCI,Créditos a grandes empresas,151733.15,2025-12-01
2025-12,Compartamos,Créditos a grandes empresas,0.0,2025-12-01
2025-12,Santander,Créditos a grandes empresas,0.0,2025-12-01
2025-12,BBVA,Sobregiros en cuenta corriente,4173.96,2025-12-01
2025-12,Compartamos,Sobregiros en cuenta corriente,0.0,2025-12-01
2025-12,BCP,Sobregiros en cuenta corriente,82009.6,2025-12-01
2025-12,Pichincha,Sobregiros en cuenta corriente,15.09,2025-12-01
2025-12,BanBif,Sobregiros en cuenta corriente,6554.88,2025-12-01
2025-12,Scotiabank,Sobregiros en cuenta corriente,3299.82,2025-12-01
2025-12,Citibank,Sobregiros en cuenta corriente,1383.91,2025-12-01
2025-12,Interbank,Sobregiros en cuenta corriente,20943.1,2025-12-01
2025-12,Mibanco,Sobregiros en cuenta corriente,0.0,2025-12-01
2025-12,GNB,Sobregiros en cuenta corriente,0.0,2025-12-01
2025-12,Falabella,Sobregiros en cuenta corriente,0.0,2025-12-01
2025-12,Santander,Sobregiros en cuenta corriente,17.38,2025-12-01
2025-12,Ripley,Sobregiros en cuenta corriente,0.0,2025-12-01
2025-12,Alfin Banco,Sobregiros en cuenta corriente,0.0,2025-12-01
2025-12,ICBC,Sobregiros en cuenta corriente,0.0,2025-12-01
2025-12,Bank of China,Sobregiros en cuenta corriente,0.0,2025-12-01
2025-12,BCI,Sobregiros en cuenta corriente,0.0,2025-12-01
2025-12,Compartamos,Sobregiros en cuenta corriente,0.0,2025-12-01
2025-12,Santander,Sobregiros en cuenta corriente,0.0,2025-12-01
2025-12,BBVA,Tarjetas de crédito,16102.16,2025-12-01
2025-12,Compartamos,Tarjetas de crédito,0.0,2025-12-01
2025-12,BCP,Tarjetas de crédito,19620.01,2025-12-01
2025-12,Pichincha,Tarjetas de crédito,234.6,2025-12-01
2025-12,BanBif,Tarjetas de crédito,1243.53,2025-12-01
2025-12,Scotiabank,Tarjetas de crédito,2110.44,2025-12-01
2025-12,Citibank,Tarjetas de crédito,6611.46,2025-12-01
2025-12,Interbank,Tarjetas de crédito,1438.5,2025-12-01
2025-12,Mibanco,Tarjetas de crédito,0.0,2025-12-01
2025-12,GNB,Tarjetas de crédito,0.0,2025-12-01
2025-12,Falabella,Tarjetas de crédito,0.0,2025-12-01
2025-12,Santander,Tarjetas de crédito,0.0,2025-12-01
2025-12,Ripley,Tarjetas de crédito,0.0,2025-12-01
2025-12,Alfin Banco,Tarjetas de crédito,0.0,2025-12-01
2025-12,ICBC,Tarjetas de crédito,0.0,2025-12-01
2025-12,Bank of China,Tarjetas de crédito,0.0,2025-12-01
2025-12,BCI,Tarjetas de crédito,0.0,2025-12-01
2025-12,Compartamos,Tarjetas de crédito,0.0,2025-12-01
2025-12,Santander,Tarjetas de crédito,0.0,2025-12-01
2025-12,BBVA,Descuentos,663148.2,2025-12-01
2025-12,Compartamos,Descuentos,542.34,2025-12-01
2025-12,BCP,Descuentos,1655455.72,2025-12-01
2025-12,Pichincha,Descuentos,33103.61,2025-12-01
2025-12,BanBif,Descuentos,93164.43,2025-12-01
2025-12,Scotiabank,Descuentos,398408.04,2025-12-01
2025-12,Citibank,Descuentos,0.0,2025-12-01
2025-12,Interbank,Descuentos,621149.06,2025-12-01
2025-12,Mibanco,Descuentos,0.0,2025-12-01
2025-12,GNB,Descuentos,10425.55,2025-12-01
2025-12,Falabella,Descuentos,0.0,2025-12-01
2025-12,Santander,Descuentos,33586.39,2025-12-01
2025-12,Ripley,Descuentos,0.0,2025-12-01
2025-12,Alfin Banco,Descuentos,0.0,2025-12-01
2025-12,ICBC,Descuentos,0.0,2025-12-01
2025-12,Bank of China,Descuentos,0.0,2025-12-01
2025-12,BCI,Descuentos,0.0,2025-12-01
2025-12,Compartamos,Descuentos,0.0,2025-12-01
2025-12,Santander,Descuentos,0.0,2025-12-01
2025-12,BBVA,Préstamos,6601622.16,2025-12-01
2025-12,Compartamos,Préstamos,42139.69,2025-12-01
2025-12,BCP,Préstamos,8527824.01,2025-12-01
2025-12,Pichincha,Préstamos,208620.93,2025-12-01
2025-12,BanBif,Préstamos,1283525.28,2025-12-01
2025-12,Scotiabank,Préstamos,2116386.38,2025-12-01
2025-12,Citibank,Préstamos,7734.9,2025-12-01
2025-12,Interbank,Préstamos,2190513.89,2025-12-01
2025-12,Mibanco,Préstamos,0.0,2025-12-01
2025-12,GNB,Préstamos,255108.36,2025-12-01
2025-12,Falabella,Préstamos,0.0,2025-12-01
2025-12,Santander,Préstamos,1179871.85,2025-12-01
2025-12,Ripley,Préstamos,0.0,2025-12-01
2025-12,Alfin Banco,Préstamos,106135.01,2025-12-01
2025-12,ICBC,Préstamos,72918.27,2025-12-01
2025-12,Bank of China,Préstamos,0.0,2025-12-01
2025-12,BCI,Préstamos,74518.67,2025-12-01
2025-12,Compartamos,Préstamos,0.0,2025-12-01
2025-12,Santander,Préstamos,0.0,2025-12-01
2025-12,BBVA,Factoring,815.91,2025-12-01
2025-12,Compartamos,Factoring,0.0,2025-12-01
2025-12,BCP,Factoring,0.0,2025-12-01
2025-12,Pichincha,Factoring,0.0,2025-12-01
2025-12,BanBif,Factoring,19344.24,2025-12-01
2025-12,Scotiabank,Factoring,21415.29,2025-12-01
2025-12,Citibank,Factoring,140812.69,2025-12-01
2025-12,Interbank,Factoring,31582.13,2025-12-01
2025-12,Mibanco,Factoring,0.0,2025-12-01
2025-12,GNB,Factoring,0.0,2025-12-01
2025-12,Falabella,Factoring,0.0,2025-12-01
2025-12,Santander,Factoring,4359.66,2025-12-01
2025-12,Ripley,Factoring,0.0,2025-12-01
2025-12,Alfin Banco,Factoring,0.0,2025-12-01
2025-12,ICBC,Factoring,0.0,2025-12-01
2025-12,Bank of China,Factoring,0.0,2025-12-01
2025-12,BCI,Factoring,0.0,2025-12-01
2025-12,Compartamos,Factoring,0.0,2025-12-01
2025-12,Santander,Factoring,0.0,2025-12-01
2025-12,BBVA,Arrendamiento financiero y Lease-back,1300306.3,2025-12-01
2025-12,Compartamos,Arrendamiento financiero y Lease-back,2851.43,2025-12-01
2025-12,BCP,Arrendamiento financiero y Lease-back,1140744.45,2025-12-01
2025-12,Pichincha,Arrendamiento financiero y Lease-back,951.2,2025-12-01
2025-12,BanBif,Arrendamiento financiero y Lease-back,255596.67,2025-12-01
2025-12,Scotiabank,Arrendamiento financiero y Lease-back,498130.31,2025-12-01
2025-12,Citibank,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,Interbank,Arrendamiento financiero y Lease-back,288918.41,2025-12-01
2025-12,Mibanco,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,GNB,Arrendamiento financiero y Lease-back,45528.95,2025-12-01
2025-12,Falabella,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,Santander,Arrendamiento financiero y Lease-back,142968.94,2025-12-01
2025-12,Ripley,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,Alfin Banco,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,ICBC,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,Bank of China,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,BCI,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,Compartamos,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,Santander,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,BBVA,Comercio exterior,1939704.43,2025-12-01
2025-12,Compartamos,Comercio exterior,46056.15,2025-12-01
2025-12,BCP,Comercio exterior,830645.01,2025-12-01
2025-12,Pichincha,Comercio exterior,217827.28,2025-12-01
2025-12,BanBif,Comercio exterior,375160.3,2025-12-01
2025-12,Scotiabank,Comercio exterior,692190.48,2025-12-01
2025-12,Citibank,Comercio exterior,206328.6,2025-12-01
2025-12,Interbank,Comercio exterior,546296.54,2025-12-01
2025-12,Mibanco,Comercio exterior,0.0,2025-12-01
2025-12,GNB,Comercio exterior,143218.36,2025-12-01
2025-12,Falabella,Comercio exterior,0.0,2025-12-01
2025-12,Santander,Comercio exterior,220224.32,2025-12-01
2025-12,Ripley,Comercio exterior,0.0,2025-12-01
2025-12,Alfin Banco,Comercio exterior,0.0,2025-12-01
2025-12,ICBC,Comercio exterior,15502.82,2025-12-01
2025-12,Bank of China,Comercio exterior,0.0,2025-12-01
2025-12,BCI,Comercio exterior,11635.98,2025-12-01
2025-12,Compartamos,Comercio exterior,0.0,2025-12-01
2025-12,Santander,Comercio exterior,0.0,2025-12-01
2025-12,BBVA,Otros créditos a grandes empresas,684394.09,2025-12-01
2025-12,Compartamos,Otros créditos a grandes empresas,0.0,2025-12-01
2025-12,BCP,Otros créditos a grandes empresas,508623.49,2025-12-01
2025-12,Pichincha,Otros créditos a grandes empresas,100473.5,2025-12-01
2025-12,BanBif,Otros créditos a grandes empresas,47914.81,2025-12-01
2025-12,Scotiabank,Otros créditos a grandes empresas,155.55,2025-12-01
2025-12,Citibank,Otros créditos a grandes empresas,0.0,2025-12-01
2025-12,Interbank,Otros créditos a grandes empresas,212305.56,2025-12-01
2025-12,Mibanco,Otros créditos a grandes empresas,0.0,2025-12-01
2025-12,GNB,Otros créditos a grandes empresas,3363.18,2025-12-01
2025-12,Falabella,Otros créditos a grandes empresas,0.0,2025-12-01
2025-12,Santander,Otros créditos a grandes empresas,31231.02,2025-12-01
2025-12,Ripley,Otros créditos a grandes empresas,0.0,2025-12-01
2025-12,Alfin Banco,Otros créditos a grandes empresas,0.0,2025-12-01
2025-12,ICBC,Otros créditos a grandes empresas,22339.93,2025-12-01
2025-12,Bank of China,Otros créditos a grandes empresas,0.0,2025-12-01
2025-12,BCI,Otros créditos a grandes empresas,65578.5,2025-12-01
2025-12,Compartamos,Otros créditos a grandes empresas,0.0,2025-12-01
2025-12,Santander,Otros créditos a grandes empresas,0.0,2025-12-01
2025-12,BBVA,Créditos a medianas empresas,6130033.27,2025-12-01
2025-12,Compartamos,Créditos a medianas empresas,41307.36,2025-12-01
2025-12,BCP,Créditos a medianas empresas,6200496.52,2025-12-01
2025-12,Pichincha,Créditos a medianas empresas,315269.57,2025-12-01
2025-12,BanBif,Créditos a medianas empresas,892535.11,2025-12-01
2025-12,Scotiabank,Créditos a medianas empresas,2453688.27,2025-12-01
2025-12,Citibank,Créditos a medianas empresas,129797.54,2025-12-01
2025-12,Interbank,Créditos a medianas empresas,2063982.12,2025-12-01
2025-12,Mibanco,Créditos a medianas empresas,3474.9,2025-12-01
2025-12,GNB,Créditos a medianas empresas,100041.47,2025-12-01
2025-12,Falabella,Créditos a medianas empresas,65.88,2025-12-01
2025-12,Santander,Créditos a medianas empresas,452892.33,2025-12-01
2025-12,Ripley,Créditos a medianas empresas,0.0,2025-12-01
2025-12,Alfin Banco,Créditos a medianas empresas,30377.01,2025-12-01
2025-12,ICBC,Créditos a medianas empresas,2207.53,2025-12-01
2025-12,Bank of China,Créditos a medianas empresas,0.0,2025-12-01
2025-12,BCI,Créditos a medianas empresas,0.0,2025-12-01
2025-12,Compartamos,Créditos a medianas empresas,0.0,2025-12-01
2025-12,Santander,Créditos a medianas empresas,0.0,2025-12-01
2025-12,BBVA,Sobregiros en cuenta corriente,2284.65,2025-12-01
2025-12,Compartamos,Sobregiros en cuenta corriente,44.34,2025-12-01
2025-12,BCP,Sobregiros en cuenta corriente,7586.24,2025-12-01
2025-12,Pichincha,Sobregiros en cuenta corriente,102.75,2025-12-01
2025-12,BanBif,Sobregiros en cuenta corriente,6461.4,2025-12-01
2025-12,Scotiabank,Sobregiros en cuenta corriente,3174.03,2025-12-01
2025-12,Citibank,Sobregiros en cuenta corriente,0.0,2025-12-01
2025-12,Interbank,Sobregiros en cuenta corriente,6673.31,2025-12-01
2025-12,Mibanco,Sobregiros en cuenta corriente,0.0,2025-12-01
2025-12,GNB,Sobregiros en cuenta corriente,0.0,2025-12-01
2025-12,Falabella,Sobregiros en cuenta corriente,0.0,2025-12-01
2025-12,Santander,Sobregiros en cuenta corriente,1055.56,2025-12-01
2025-12,Ripley,Sobregiros en cuenta corriente,0.0,2025-12-01
2025-12,Alfin Banco,Sobregiros en cuenta corriente,0.0,2025-12-01
2025-12,ICBC,Sobregiros en cuenta corriente,0.0,2025-12-01
2025-12,Bank of China,Sobregiros en cuenta corriente,0.0,2025-12-01
2025-12,BCI,Sobregiros en cuenta corriente,0.0,2025-12-01
2025-12,Compartamos,Sobregiros en cuenta corriente,0.0,2025-12-01
2025-12,Santander,Sobregiros en cuenta corriente,0.0,2025-12-01
2025-12,BBVA,Tarjetas de crédito,40904.56,2025-12-01
2025-12,Compartamos,Tarjetas de crédito,0.0,2025-12-01
2025-12,BCP,Tarjetas de crédito,12159.7,2025-12-01
2025-12,Pichincha,Tarjetas de crédito,175.28,2025-12-01
2025-12,BanBif,Tarjetas de crédito,1256.45,2025-12-01
2025-12,Scotiabank,Tarjetas de crédito,707.31,2025-12-01
2025-12,Citibank,Tarjetas de crédito,765.81,2025-12-01
2025-12,Interbank,Tarjetas de crédito,795.55,2025-12-01
2025-12,Mibanco,Tarjetas de crédito,0.0,2025-12-01
2025-12,GNB,Tarjetas de crédito,0.0,2025-12-01
2025-12,Falabella,Tarjetas de crédito,0.0,2025-12-01
2025-12,Santander,Tarjetas de crédito,0.0,2025-12-01
2025-12,Ripley,Tarjetas de crédito,0.0,2025-12-01
2025-12,Alfin Banco,Tarjetas de crédito,0.0,2025-12-01
2025-12,ICBC,Tarjetas de crédito,0.0,2025-12-01
2025-12,Bank of China,Tarjetas de crédito,0.0,2025-12-01
2025-12,BCI,Tarjetas de crédito,0.0,2025-12-01
2025-12,Compartamos,Tarjetas de crédito,0.0,2025-12-01
2025-12,Santander,Tarjetas de crédito,0.0,2025-12-01
2025-12,BBVA,Descuentos,185855.41,2025-12-01
2025-12,Compartamos,Descuentos,664.15,2025-12-01
2025-12,BCP,Descuentos,805224.29,2025-12-01
2025-12,Pichincha,Descuentos,4612.0,2025-12-01
2025-12,BanBif,Descuentos,28334.63,2025-12-01
2025-12,Scotiabank,Descuentos,129713.2,2025-12-01
2025-12,Citibank,Descuentos,0.0,2025-12-01
2025-12,Interbank,Descuentos,214353.23,2025-12-01
2025-12,Mibanco,Descuentos,0.0,2025-12-01
2025-12,GNB,Descuentos,0.0,2025-12-01
2025-12,Falabella,Descuentos,0.0,2025-12-01
2025-12,Santander,Descuentos,2352.99,2025-12-01
2025-12,Ripley,Descuentos,0.0,2025-12-01
2025-12,Alfin Banco,Descuentos,0.0,2025-12-01
2025-12,ICBC,Descuentos,0.0,2025-12-01
2025-12,Bank of China,Descuentos,0.0,2025-12-01
2025-12,BCI,Descuentos,0.0,2025-12-01
2025-12,Compartamos,Descuentos,0.0,2025-12-01
2025-12,Santander,Descuentos,0.0,2025-12-01
2025-12,BBVA,Préstamos,4830844.92,2025-12-01
2025-12,Compartamos,Préstamos,18768.7,2025-12-01
2025-12,BCP,Préstamos,3792743.02,2025-12-01
2025-12,Pichincha,Préstamos,198863.38,2025-12-01
2025-12,BanBif,Préstamos,520760.52,2025-12-01
2025-12,Scotiabank,Préstamos,2006770.46,2025-12-01
2025-12,Citibank,Préstamos,10000.0,2025-12-01
2025-12,Interbank,Préstamos,1094217.51,2025-12-01
2025-12,Mibanco,Préstamos,3474.9,2025-12-01
2025-12,GNB,Préstamos,60082.93,2025-12-01
2025-12,Falabella,Préstamos,65.88,2025-12-01
2025-12,Santander,Préstamos,425471.55,2025-12-01
2025-12,Ripley,Préstamos,0.0,2025-12-01
2025-12,Alfin Banco,Préstamos,30377.01,2025-12-01
2025-12,ICBC,Préstamos,0.0,2025-12-01
2025-12,Bank of China,Préstamos,0.0,2025-12-01
2025-12,BCI,Préstamos,0.0,2025-12-01
2025-12,Compartamos,Préstamos,0.0,2025-12-01
2025-12,Santander,Préstamos,0.0,2025-12-01
2025-12,BBVA,Factoring,0.0,2025-12-01
2025-12,Compartamos,Factoring,28.87,2025-12-01
2025-12,BCP,Factoring,0.0,2025-12-01
2025-12,Pichincha,Factoring,0.0,2025-12-01
2025-12,BanBif,Factoring,11872.27,2025-12-01
2025-12,Scotiabank,Factoring,520.7,2025-12-01
2025-12,Citibank,Factoring,17401.73,2025-12-01
2025-12,Interbank,Factoring,62681.84,2025-12-01
2025-12,Mibanco,Factoring,0.0,2025-12-01
2025-12,GNB,Factoring,0.0,2025-12-01
2025-12,Falabella,Factoring,0.0,2025-12-01
2025-12,Santander,Factoring,138.54,2025-12-01
2025-12,Ripley,Factoring,0.0,2025-12-01
2025-12,Alfin Banco,Factoring,0.0,2025-12-01
2025-12,ICBC,Factoring,0.0,2025-12-01
2025-12,Bank of China,Factoring,0.0,2025-12-01
2025-12,BCI,Factoring,0.0,2025-12-01
2025-12,Compartamos,Factoring,0.0,2025-12-01
2025-12,Santander,Factoring,0.0,2025-12-01
2025-12,BBVA,Arrendamiento financiero y Lease-back,468040.47,2025-12-01
2025-12,Compartamos,Arrendamiento financiero y Lease-back,10875.77,2025-12-01
2025-12,BCP,Arrendamiento financiero y Lease-back,359576.16,2025-12-01
2025-12,Pichincha,Arrendamiento financiero y Lease-back,700.59,2025-12-01
2025-12,BanBif,Arrendamiento financiero y Lease-back,95099.45,2025-12-01
2025-12,Scotiabank,Arrendamiento financiero y Lease-back,134872.0,2025-12-01
2025-12,Citibank,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,Interbank,Arrendamiento financiero y Lease-back,79909.52,2025-12-01
2025-12,Mibanco,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,GNB,Arrendamiento financiero y Lease-back,6340.4,2025-12-01
2025-12,Falabella,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,Santander,Arrendamiento financiero y Lease-back,13841.53,2025-12-01
2025-12,Ripley,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,Alfin Banco,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,ICBC,Arrendamiento financiero y Lease-back,2207.53,2025-12-01
2025-12,Bank of China,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,BCI,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,Compartamos,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,Santander,Arrendamiento financiero y Lease-back,0.0,2025-12-01
2025-12,BBVA,Comercio exterior,310076.61,2025-12-01
2025-12,Compartamos,Comercio exterior,10925.53,2025-12-01
2025-12,BCP,Comercio exterior,512480.1,2025-12-01
2025-12,Pichincha,Comercio exterior,29276.69,2025-12-01
2025-12,BanBif,Comercio exterior,93966.19,2025-12-01
2025-12,Scotiabank,Comercio exterior,170775.61,2025-12-01
2025-12,Citibank,Comercio exterior,101630.0,2025-12-01
2025-12,Interbank,Comercio exterior,310396.04,2025-12-01
2025-12,Mibanco,Comercio exterior,0.0,2025-12-01
2025-12,GNB,Comercio exterior,16054.88,2025-12-01
2025-12,Falabella,Comercio exterior,0.0,2025-12-01
2025-12,Santander,Comercio exterior,3506.08,2025-12-01
2025-12,Ripley,Comercio exterior,0.0,2025-12-01
2025-12,Alfin Banco,Comercio exterior,0.0,2025-12-01
2025-12,ICBC,Comercio exterior,0.0,2025-12-01
2025-12,Bank of China,Comercio exterior,0.0,2025-12-01
2025-12,BCI,Comercio exterior,0.0,2025-12-01
2025-12,Compartamos,Comercio exterior,0.0,2025-12-01
2025-12,Santander,Comercio exterior,0.0,2025-12-01
2025-12,BBVA,Otros créditos a medianas empresas,292026.66,2025-12-01
2025-12,Compartamos,Otros créditos a medianas empresas,0.0,2025-12-01
2025-12,BCP,Otros créditos a medianas empresas,710727.0,2025-12-01
2025-12,Pichincha,Otros créditos a medianas empresas,81538.89,2025-12-01
2025-12,BanBif,Otros créditos a medianas empresas,134784.19,2025-12-01
2025-12,Scotiabank,Otros créditos a medianas empresas,7154.96,2025-12-01
2025-12,Citibank,Otros créditos a medianas empresas,0.0,2025-12-01
2025-12,Interbank,Otros créditos a medianas empresas,294955.1,2025-12-01
2025-12,Mibanco,Otros créditos a medianas empresas,0.0,2025-12-01
2025-12,GNB,Otros créditos a medianas empresas,17563.26,2025-12-01
2025-12,Falabella,Otros créditos a medianas empresas,0.0,2025-12-01
2025-12,Santander,Otros créditos a medianas empresas,6526.08,2025-12-01
2025-12,Ripley,Otros créditos a medianas empresas,0.0,2025-12-01
2025-12,Alfin Banco,Otros créditos a medianas empresas,0.0,2025-12-01
